"2021/11/03 9:02:20 PM GMT","Female","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 9:08:32 PM GMT","Female","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 9:11:11 PM GMT","Female","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","","","","","","","","","","","","","","",""
"2021/11/03 9:16:41 PM GMT","Female","No","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 9:21:49 PM GMT","Female","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 9:23:20 PM GMT","Female","No","Yes","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 9:23:51 PM GMT","Female","No","Yes","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 9:23:53 PM GMT","Female","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 9:42:08 PM GMT","Female","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 9:45:16 PM GMT","Female","Yes","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","","","","","","","","","","","","","","",""
